Date,Open,High,Low,Close
20-12-2012, 236.85 , 239.88 , 234.26 , 238.13 
21-12-2012, 235.51 , 237.66 , 232.75 , 233.45 
24-12-2012, 234.00 , 235.90 , 232.50 , 233.13 
26-12-2012, 233.67 , 238.00 , 232.30 , 237.09 
27-12-2012, 237.09 , 239.75 , 236.27 , 238.84 
28-12-2012, 239.40 , 239.74 , 236.91 , 237.95 
31-12-2012, 237.00 , 239.67 , 236.87 , 238.55 
01-01-2013, 240.49 , 243.40 , 239.76 , 242.65 
02-01-2013, 245.00 , 246.40 , 243.82 , 245.05 
03-01-2013, 246.00 , 248.24 , 243.62 , 247.16 
04-01-2013, 246.00 , 249.29 , 245.07 , 248.67 
07-01-2013, 249.00 , 249.90 , 246.18 , 246.76 
08-01-2013, 246.80 , 250.00 , 246.30 , 249.34 
09-01-2013, 249.40 , 254.00 , 249.40 , 252.28 
10-01-2013, 253.99 , 255.17 , 252.25 , 253.91 
11-01-2013, 254.90 , 255.00 , 248.32 , 249.10 
14-01-2013, 249.10 , 251.99 , 247.52 , 249.98 
15-01-2013, 250.50 , 251.74 , 247.02 , 248.99 
16-01-2013, 248.00 , 249.35 , 242.40 , 243.24 
17-01-2013, 242.55 , 248.24 , 242.30 , 246.99 
18-01-2013, 248.50 , 251.76 , 247.81 , 249.21 
21-01-2013, 249.50 , 251.14 , 249.01 , 249.95 
22-01-2013, 249.00 , 250.90 , 245.44 , 246.45 
23-01-2013, 247.10 , 249.21 , 245.21 , 248.04 
24-01-2013, 248.00 , 248.43 , 244.05 , 245.91 
25-01-2013, 245.97 , 252.48 , 244.80 , 251.37 
28-01-2013, 252.50 , 253.38 , 248.30 , 249.15 
29-01-2013, 249.05 , 253.50 , 245.51 , 246.24 
30-01-2013, 247.70 , 248.70 , 242.66 , 243.61 
31-01-2013, 243.60 , 245.66 , 241.62 , 243.80 
01-02-2013, 243.10 , 245.21 , 240.10 , 241.24 
04-02-2013, 241.75 , 242.93 , 234.50 , 235.26 
05-02-2013, 235.00 , 238.06 , 232.81 , 237.15 
06-02-2013, 238.50 , 238.79 , 234.20 , 234.87 
07-02-2013, 233.40 , 236.40 , 232.01 , 232.66 
08-02-2013, 232.00 , 234.29 , 227.61 , 228.62 
11-02-2013, 228.99 , 231.19 , 227.74 , 229.43 
12-02-2013, 230.10 , 230.76 , 227.88 , 229.64 
13-02-2013, 230.20 , 232.32 , 224.25 , 225.47 
14-02-2013, 225.00 , 226.90 , 217.50 , 221.57 
15-02-2013, 220.70 , 224.77 , 220.51 , 223.35 
18-02-2013, 223.50 , 226.88 , 223.50 , 226.27 
19-02-2013, 226.88 , 228.00 , 223.70 , 227.35 
20-02-2013, 228.50 , 228.71 , 224.66 , 225.21 
21-02-2013, 223.94 , 224.29 , 220.01 , 221.05 
22-02-2013, 221.10 , 222.54 , 219.01 , 219.60 
25-02-2013, 221.00 , 223.90 , 220.10 , 222.09 
26-02-2013, 220.80 , 221.60 , 218.87 , 219.84 
27-02-2013, 221.24 , 223.26 , 219.70 , 221.34 
28-02-2013, 223.40 , 223.67 , 205.10 , 208.09 
01-03-2013, 208.70 , 210.90 , 206.60 , 208.76 
04-03-2013, 208.74 , 210.86 , 207.65 , 209.95 
05-03-2013, 211.20 , 213.90 , 208.14 , 212.85 
06-03-2013, 214.10 , 217.49 , 213.65 , 216.86 
07-03-2013, 216.23 , 217.20 , 214.51 , 216.62 
08-03-2013, 217.73 , 221.90 , 217.61 , 220.95 
11-03-2013, 220.94 , 222.10 , 219.37 , 220.47 
12-03-2013, 220.70 , 222.80 , 218.31 , 220.68 
13-03-2013, 219.70 , 221.80 , 217.12 , 217.93 
14-03-2013, 217.90 , 226.15 , 216.52 , 225.51 
15-03-2013, 226.40 , 227.38 , 223.75 , 226.20 
18-03-2013, 223.77 , 225.92 , 223.34 , 224.98 
19-03-2013, 226.60 , 226.97 , 217.01 , 220.35 
20-03-2013, 219.95 , 220.96 , 211.03 , 212.04 
21-03-2013, 212.60 , 215.90 , 208.02 , 211.95 
22-03-2013, 212.32 , 213.00 , 207.60 , 208.40 
25-03-2013, 212.49 , 212.51 , 205.29 , 205.82 
26-03-2013, 205.00 , 206.79 , 202.71 , 205.03 
28-03-2013, 204.88 , 208.00 , 203.10 , 207.27 
01-04-2013, 208.50 , 209.79 , 206.65 , 209.06 
02-04-2013, 208.22 , 214.80 , 207.57 , 214.04 
03-04-2013, 213.63 , 215.70 , 209.06 , 210.46 
04-04-2013, 209.04 , 209.70 , 205.74 , 206.76 
05-04-2013, 206.76 , 208.40 , 204.20 , 205.67 
08-04-2013, 205.74 , 207.14 , 202.87 , 203.37 
09-04-2013, 204.52 , 206.60 , 198.00 , 198.82 
10-04-2013, 199.90 , 202.87 , 197.61 , 202.32 
11-04-2013, 203.48 , 205.00 , 200.80 , 204.24 
12-04-2013, 204.00 , 209.70 , 202.00 , 208.18 
15-04-2013, 206.30 , 215.84 , 206.26 , 214.63 
16-04-2013, 214.80 , 219.40 , 214.00 , 218.31 
17-04-2013, 219.50 , 226.99 , 219.50 , 224.51 
18-04-2013, 225.34 , 231.26 , 223.50 , 229.96 
22-04-2013, 230.64 , 236.00 , 230.64 , 232.71 
23-04-2013, 234.00 , 234.33 , 226.60 , 228.75 
25-04-2013, 230.90 , 234.30 , 229.40 , 233.46 
26-04-2013, 232.50 , 233.46 , 227.71 , 228.79 
29-04-2013, 230.20 , 230.95 , 226.21 , 227.35 
30-04-2013, 228.20 , 229.25 , 222.54 , 226.43 
02-05-2013, 227.50 , 232.68 , 226.51 , 229.95 
03-05-2013, 228.50 , 229.34 , 220.60 , 221.38 
06-05-2013, 220.55 , 223.26 , 218.30 , 222.61 
07-05-2013, 222.00 , 226.40 , 221.85 , 225.68 
08-05-2013, 226.00 , 227.30 , 223.15 , 225.47 
09-05-2013, 226.00 , 232.68 , 224.40 , 229.10 
10-05-2013, 228.99 , 232.30 , 228.38 , 229.36 
13-05-2013, 230.50 , 231.88 , 226.81 , 227.77 
14-05-2013, 227.32 , 231.86 , 226.64 , 229.30 
15-05-2013, 231.01 , 239.28 , 230.52 , 238.27 
16-05-2013, 237.53 , 243.91 , 237.20 , 241.93 
17-05-2013, 242.04 , 243.48 , 238.80 , 242.49 
20-05-2013, 243.00 , 247.20 , 240.25 , 241.18 
21-05-2013, 242.00 , 242.90 , 235.39 , 236.07 
22-05-2013, 238.00 , 240.22 , 234.55 , 236.30 
23-05-2013, 235.50 , 235.50 , 215.30 , 217.76 
24-05-2013, 219.20 , 219.80 , 212.74 , 215.12 
27-05-2013, 215.40 , 218.33 , 214.68 , 216.21 
28-05-2013, 213.54 , 216.18 , 212.25 , 212.98 
29-05-2013, 213.51 , 213.93 , 209.80 , 210.63 
30-05-2013, 210.00 , 211.99 , 207.90 , 208.85 
31-05-2013, 208.19 , 208.90 , 204.21 , 204.68 
03-06-2013, 204.81 , 208.20 , 204.01 , 206.99 
04-06-2013, 207.00 , 208.40 , 202.10 , 202.82 
05-06-2013, 202.60 , 204.44 , 201.20 , 203.18 
06-06-2013, 202.32 , 206.70 , 200.65 , 204.88 
07-06-2013, 203.50 , 207.50 , 201.50 , 202.41 
10-06-2013, 204.00 , 204.70 , 200.11 , 201.15 
11-06-2013, 200.50 , 202.60 , 198.20 , 199.75 
12-06-2013, 202.90 , 202.90 , 197.07 , 200.60 
13-06-2013, 198.99 , 203.58 , 198.52 , 201.88 
14-06-2013, 203.60 , 205.90 , 203.10 , 204.59 
17-06-2013, 205.26 , 207.40 , 199.22 , 206.58 
18-06-2013, 206.30 , 207.50 , 203.73 , 204.36 
19-06-2013, 204.40 , 205.21 , 202.87 , 204.58 
20-06-2013, 200.90 , 201.98 , 198.74 , 199.76 
21-06-2013, 199.40 , 200.88 , 196.63 , 198.91 
24-06-2013, 198.30 , 198.71 , 193.00 , 194.85 
25-06-2013, 194.80 , 194.95 , 190.13 , 190.78 
26-06-2013, 191.40 , 192.57 , 189.21 , 190.01 
27-06-2013, 192.15 , 193.00 , 190.10 , 191.25 
28-06-2013, 193.80 , 195.74 , 193.00 , 195.38 
01-07-2013, 196.30 , 202.10 , 195.50 , 201.56 
02-07-2013, 201.12 , 202.90 , 198.23 , 198.99 
03-07-2013, 197.60 , 197.60 , 189.28 , 189.88 
04-07-2013, 190.20 , 192.35 , 187.26 , 189.99 
05-07-2013, 192.11 , 192.77 , 188.82 , 189.45 
08-07-2013, 187.90 , 188.19 , 185.01 , 187.32 
09-07-2013, 188.70 , 191.25 , 188.06 , 189.46 
10-07-2013, 190.71 , 192.38 , 186.54 , 187.63 
11-07-2013, 191.10 , 192.80 , 190.00 , 191.13 
12-07-2013, 191.60 , 191.99 , 188.13 , 189.34 
15-07-2013, 189.17 , 191.71 , 186.80 , 191.23 
16-07-2013, 186.00 , 186.00 , 179.75 , 182.76 
17-07-2013, 183.60 , 183.90 , 179.01 , 180.67 
18-07-2013, 181.30 , 183.09 , 179.10 , 182.43 
19-07-2013, 182.90 , 182.90 , 179.87 , 181.13 
22-07-2013, 180.70 , 183.48 , 180.60 , 182.47 
23-07-2013, 183.80 , 186.98 , 183.27 , 186.10 
24-07-2013, 182.00 , 182.70 , 178.63 , 180.13 
25-07-2013, 179.40 , 181.60 , 178.91 , 179.82 
26-07-2013, 181.10 , 182.32 , 175.17 , 176.52 
29-07-2013, 176.73 , 177.00 , 173.29 , 174.01 
30-07-2013, 174.43 , 177.40 , 171.84 , 172.33 
31-07-2013, 171.78 , 171.98 , 169.00 , 170.84 
01-08-2013, 171.79 , 172.30 , 166.50 , 168.32 
02-08-2013, 168.80 , 170.90 , 166.50 , 168.06 
05-08-2013, 168.80 , 169.40 , 165.56 , 168.23 
06-08-2013, 166.50 , 167.64 , 163.30 , 164.14 
07-08-2013, 164.50 , 172.90 , 163.60 , 171.61 
08-08-2013, 170.82 , 171.80 , 165.00 , 166.41 
12-08-2013, 166.41 , 166.97 , 157.50 , 160.54 
13-08-2013, 159.47 , 162.70 , 157.50 , 161.99 
14-08-2013, 162.40 , 164.34 , 160.80 , 162.44 
16-08-2013, 161.09 , 161.40 , 155.30 , 157.06 
19-08-2013, 156.80 , 156.80 , 152.10 , 153.05 
20-08-2013, 150.00 , 156.16 , 148.86 , 155.40 
21-08-2013, 164.00 , 165.09 , 152.30 , 154.80 
22-08-2013, 153.27 , 157.19 , 151.23 , 156.48 
23-08-2013, 156.65 , 158.68 , 154.21 , 155.91 
26-08-2013, 157.11 , 158.49 , 154.51 , 155.73 
27-08-2013, 154.20 , 154.23 , 150.15 , 152.00 
28-08-2013, 150.00 , 151.20 , 145.27 , 149.79 
29-08-2013, 151.30 , 152.46 , 147.25 , 148.78 
30-08-2013, 148.64 , 152.60 , 147.03 , 151.90 
02-09-2013, 152.00 , 154.00 , 151.04 , 151.63 
03-09-2013, 152.49 , 153.46 , 146.11 , 147.57 
04-09-2013, 147.60 , 151.15 , 145.57 , 149.42 
05-09-2013, 153.60 , 164.45 , 153.34 , 163.82 
06-09-2013, 163.80 , 164.80 , 159.69 , 163.46 
10-09-2013, 166.01 , 169.51 , 162.10 , 163.35 
11-09-2013, 162.29 , 169.77 , 160.23 , 169.01 
12-09-2013, 170.00 , 170.77 , 164.60 , 165.84 
13-09-2013, 163.80 , 168.60 , 163.10 , 166.11 
16-09-2013, 169.70 , 170.50 , 163.53 , 164.63 
17-09-2013, 165.20 , 166.00 , 162.72 , 163.37 
18-09-2013, 164.50 , 167.82 , 163.69 , 167.37 
19-09-2013, 174.40 , 181.80 , 174.32 , 180.77 
20-09-2013, 181.38 , 184.45 , 169.24 , 174.76 
23-09-2013, 170.91 , 171.40 , 164.34 , 165.46 
24-09-2013, 162.00 , 165.41 , 159.63 , 164.49 
25-09-2013, 164.02 , 170.22 , 164.02 , 169.26 
26-09-2013, 168.52 , 169.76 , 166.43 , 167.61 
27-09-2013, 168.05 , 168.86 , 162.74 , 164.07 
30-09-2013, 161.38 , 162.80 , 159.66 , 161.49 
01-10-2013, 162.24 , 164.84 , 161.40 , 164.34 
03-10-2013, 164.30 , 166.50 , 162.52 , 166.02 
04-10-2013, 165.00 , 167.80 , 163.00 , 165.07 
07-10-2013, 164.13 , 164.50 , 162.01 , 163.30 
08-10-2013, 167.52 , 167.95 , 159.75 , 160.76 
09-10-2013, 159.09 , 161.78 , 157.38 , 160.90 
10-10-2013, 161.02 , 163.96 , 160.80 , 163.29 
11-10-2013, 165.00 , 167.19 , 163.10 , 165.28 
14-10-2013, 164.63 , 166.90 , 164.37 , 165.72 
15-10-2013, 166.40 , 169.35 , 161.11 , 162.28 
17-10-2013, 162.57 , 163.48 , 160.00 , 162.13 
18-10-2013, 162.90 , 167.19 , 162.70 , 166.46 
21-10-2013, 166.71 , 169.50 , 166.20 , 167.15 
22-10-2013, 167.00 , 169.19 , 166.00 , 167.52 
23-10-2013, 169.20 , 173.49 , 168.50 , 171.65 
24-10-2013, 171.80 , 174.49 , 170.76 , 171.83 
25-10-2013, 171.50 , 173.97 , 170.00 , 172.10 
28-10-2013, 172.50 , 173.89 , 167.14 , 167.54 
29-10-2013, 167.10 , 174.50 , 164.56 , 174.04 
30-10-2013, 174.80 , 175.85 , 171.48 , 172.10 
31-10-2013, 171.79 , 180.34 , 170.57 , 179.68 
01-11-2013, 179.30 , 189.00 , 178.93 , 187.90 
05-11-2013, 187.23 , 190.79 , 184.02 , 187.60 
06-11-2013, 186.20 , 188.54 , 180.40 , 180.96 
07-11-2013, 181.08 , 182.80 , 174.70 , 175.26 
08-11-2013, 174.90 , 176.80 , 173.00 , 174.43 
11-11-2013, 172.97 , 175.29 , 169.52 , 170.43 
12-11-2013, 170.49 , 171.70 , 166.90 , 167.29 
13-11-2013, 165.81 , 173.73 , 165.26 , 169.71 
14-11-2013, 172.30 , 174.09 , 170.57 , 172.31 
18-11-2013, 174.54 , 177.00 , 173.21 , 176.76 
19-11-2013, 176.40 , 183.00 , 176.30 , 182.34 
20-11-2013, 181.90 , 183.47 , 178.20 , 179.57 
21-11-2013, 178.24 , 178.86 , 175.50 , 176.29 
22-11-2013, 176.76 , 178.09 , 173.50 , 173.79 
25-11-2013, 174.15 , 181.16 , 174.01 , 180.66 
26-11-2013, 180.00 , 181.95 , 178.10 , 178.52 
27-11-2013, 178.60 , 179.87 , 175.69 , 176.37 
28-11-2013, 177.70 , 179.07 , 176.07 , 176.36 
29-11-2013, 176.10 , 182.70 , 176.10 , 181.95 
02-12-2013, 182.70 , 185.35 , 181.24 , 182.21 
03-12-2013, 181.49 , 182.98 , 180.52 , 181.35 
04-12-2013, 180.70 , 183.48 , 179.70 , 181.74 
05-12-2013, 186.00 , 188.26 , 184.62 , 185.60 
06-12-2013, 185.20 , 186.71 , 184.51 , 185.96 
09-12-2013, 191.10 , 192.40 , 188.51 , 189.09 
10-12-2013, 189.48 , 189.86 , 183.63 , 184.33 
11-12-2013, 184.00 , 184.29 , 178.15 , 179.65 
12-12-2013, 179.00 , 179.80 , 177.15 , 177.70 
13-12-2013, 175.80 , 177.00 , 174.01 , 174.36 
16-12-2013, 173.01 , 176.19 , 172.74 , 173.21 
17-12-2013, 175.02 , 175.50 , 171.26 , 171.83 
18-12-2013, 171.50 , 177.89 , 171.50 , 176.34 
19-12-2013, 177.23 , 177.84 , 171.25 , 173.10 
20-12-2013, 172.50 , 175.80 , 172.01 , 175.12 
23-12-2013, 174.50 , 177.28 , 174.50 , 175.85 
24-12-2013, 175.91 , 177.20 , 175.20 , 175.93 
26-12-2013, 175.30 , 177.17 , 174.70 , 175.35 
27-12-2013, 175.50 , 178.14 , 175.50 , 177.01 
30-12-2013, 178.08 , 178.87 , 175.51 , 176.46 
31-12-2013, 175.95 , 177.30 , 174.97 , 176.65 
01-01-2014, 177.20 , 177.49 , 176.13 , 176.51 
02-01-2014, 176.59 , 180.60 , 173.22 , 174.26 
03-01-2014, 172.70 , 173.60 , 171.10 , 171.96 
06-01-2014, 172.19 , 172.40 , 168.20 , 168.82 
07-01-2014, 169.29 , 170.20 , 165.50 , 166.14 
08-01-2014, 166.43 , 167.79 , 165.10 , 165.71 
09-01-2014, 165.30 , 166.27 , 163.00 , 163.98 
10-01-2014, 163.96 , 165.60 , 160.00 , 160.82 
13-01-2014, 161.01 , 164.51 , 161.01 , 164.13 
14-01-2014, 163.50 , 164.90 , 162.34 , 162.75 
15-01-2014, 163.20 , 165.80 , 163.20 , 164.07 
16-01-2014, 164.41 , 165.18 , 163.24 , 163.62 
17-01-2014, 163.46 , 164.45 , 161.70 , 162.15 
20-01-2014, 162.15 , 164.59 , 161.66 , 164.18 
21-01-2014, 165.39 , 167.27 , 164.62 , 165.95 
22-01-2014, 165.40 , 165.79 , 163.52 , 164.68 
23-01-2014, 163.90 , 166.30 , 163.62 , 165.83 
24-01-2014, 164.90 , 166.49 , 161.80 , 162.12 
27-01-2014, 159.79 , 160.40 , 158.30 , 159.45 
28-01-2014, 160.30 , 162.80 , 157.82 , 159.63 
29-01-2014, 161.30 , 162.18 , 157.00 , 157.37 
30-01-2014, 155.50 , 155.80 , 151.01 , 151.66 
31-01-2014, 153.05 , 153.90 , 151.30 , 152.38 
03-02-2014, 152.50 , 152.90 , 148.50 , 148.84 
04-02-2014, 147.40 , 152.20 , 146.68 , 151.54 
05-02-2014, 151.89 , 152.99 , 150.11 , 152.17 
06-02-2014, 152.21 , 153.79 , 149.35 , 150.49 
07-02-2014, 152.01 , 153.47 , 150.35 , 152.76 
10-02-2014, 153.04 , 153.29 , 150.73 , 151.41 
11-02-2014, 151.49 , 152.75 , 151.45 , 151.97 
12-02-2014, 152.71 , 154.00 , 151.80 , 153.25 
13-02-2014, 153.30 , 153.58 , 149.60 , 150.05 
14-02-2014, 150.23 , 151.48 , 145.51 , 147.51 
17-02-2014, 147.00 , 148.49 , 146.32 , 147.36 
18-02-2014, 147.70 , 150.98 , 147.11 , 150.10 
19-02-2014, 149.99 , 151.50 , 149.80 , 150.80 
20-02-2014, 149.70 , 150.10 , 147.63 , 148.06 
21-02-2014, 148.50 , 150.50 , 148.50 , 150.21 
24-02-2014, 150.07 , 151.74 , 148.92 , 151.05 
25-02-2014, 151.70 , 152.10 , 149.91 , 150.60 
26-02-2014, 151.00 , 153.48 , 150.53 , 152.04 
28-02-2014, 152.92 , 153.94 , 151.80 , 153.32 
03-03-2014, 153.00 , 155.86 , 151.51 , 151.84 
04-03-2014, 151.80 , 155.49 , 151.50 , 155.04 
05-03-2014, 156.00 , 158.20 , 154.00 , 157.66 
06-03-2014, 158.35 , 158.35 , 156.20 , 157.74 
07-03-2014, 158.40 , 166.45 , 158.23 , 164.96 
10-03-2014, 164.40 , 171.10 , 164.00 , 169.21 
11-03-2014, 169.00 , 172.21 , 166.60 , 167.48 
12-03-2014, 165.93 , 167.40 , 163.75 , 164.51 
13-03-2014, 165.00 , 169.60 , 164.29 , 165.21 
14-03-2014, 163.60 , 166.88 , 163.40 , 165.41 
18-03-2014, 165.50 , 170.90 , 165.50 , 170.13 
19-03-2014, 171.00 , 171.95 , 169.65 , 170.88 
20-03-2014, 170.60 , 170.60 , 167.25 , 167.79 
21-03-2014, 169.80 , 171.18 , 168.90 , 170.21 
22-03-2014, NA , NA , NA , NA 
24-03-2014, 171.10 , 173.99 , 171.10 , 172.56 
25-03-2014, 173.28 , 174.77 , 172.81 , 174.34 
26-03-2014, 175.41 , 177.40 , 174.15 , 176.75 
27-03-2014, 178.00 , 185.38 , 178.00 , 183.70 
28-03-2014, 185.65 , 191.60 , 185.65 , 190.20 
31-03-2014, 191.50 , 193.88 , 188.52 , 191.77 
01-04-2014, 192.80 , 193.35 , 186.75 , 189.37 
02-04-2014, 192.00 , 194.00 , 188.78 , 193.49 
03-04-2014, 193.40 , 193.80 , 188.36 , 189.62 
04-04-2014, 189.90 , 191.23 , 187.01 , 190.28 
07-04-2014, 190.97 , 192.57 , 189.84 , 192.24 
09-04-2014, 193.01 , 199.20 , 193.01 , 198.50 
10-04-2014, 199.50 , 204.00 , 199.02 , 202.80 
11-04-2014, 201.50 , 202.97 , 198.44 , 199.41 
15-04-2014, 199.50 , 200.48 , 194.76 , 196.40 
16-04-2014, 196.60 , 199.46 , 195.01 , 195.94 
17-04-2014, 196.71 , 202.20 , 196.27 , 201.73 
21-04-2014, 202.20 , 207.88 , 202.20 , 207.21 
22-04-2014, 207.40 , 207.70 , 204.02 , 204.85 
23-04-2014, 204.50 , 207.80 , 204.09 , 206.52 
24-04-2014, 206.52 , 206.52 , 206.52 , 206.52 
25-04-2014, 206.00 , 211.15 , 204.29 , 208.52 
28-04-2014, 208.00 , 211.90 , 207.15 , 210.62 
29-04-2014, 211.98 , 212.49 , 206.00 , 206.58 
30-04-2014, 206.99 , 210.78 , 205.39 , 207.86 
02-05-2014, 209.50 , 210.48 , 204.01 , 204.82 
05-05-2014, 205.45 , 206.99 , 203.50 , 204.46 
06-05-2014, 205.98 , 206.38 , 204.07 , 205.22 
07-05-2014, 205.17 , 208.50 , 204.40 , 207.58 
08-05-2014, 208.65 , 210.40 , 207.13 , 209.18 
09-05-2014, 208.00 , 218.52 , 208.00 , 217.32 
12-05-2014, 218.80 , 226.48 , 218.80 , 224.27 
13-05-2014, 228.00 , 232.40 , 226.04 , 227.61 
14-05-2014, 228.20 , 231.59 , 226.73 , 228.26 
15-05-2014, 229.00 , 230.30 , 227.24 , 227.93 
16-05-2014, 235.00 , 250.70 , 230.10 , 241.72 
19-05-2014, 244.90 , 259.48 , 244.90 , 256.81 
20-05-2014, 261.07 , 261.50 , 251.04 , 252.66 
21-05-2014, 252.80 , 253.00 , 245.20 , 245.93 
22-05-2014, 247.50 , 253.80 , 247.10 , 251.16 
23-05-2014, 252.00 , 277.70 , 249.73 , 275.35 
26-05-2014, 283.40 , 283.49 , 262.90 , 270.19 
27-05-2014, 269.72 , 270.00 , 261.67 , 262.93 
28-05-2014, 263.70 , 264.59 , 259.02 , 261.02 
29-05-2014, 260.29 , 264.26 , 258.00 , 260.14 
30-05-2014, 260.30 , 262.00 , 253.10 , 254.23 
02-06-2014, 254.90 , 265.17 , 252.67 , 264.47 
03-06-2014, 266.61 , 268.80 , 262.14 , 264.52 
04-06-2014, 262.23 , 269.37 , 262.23 , 268.27 
05-06-2014, 268.45 , 272.30 , 267.10 , 269.79 
06-06-2014, 273.50 , 275.47 , 271.54 , 273.98 
09-06-2014, 275.50 , 276.15 , 269.71 , 270.79 
10-06-2014, 271.40 , 271.84 , 265.11 , 266.58 
11-06-2014, 268.30 , 273.38 , 266.40 , 269.73 
12-06-2014, 269.71 , 271.00 , 267.01 , 270.13 
13-06-2014, 270.80 , 271.00 , 258.60 , 260.79 
16-06-2014, 261.09 , 261.49 , 254.71 , 258.07 
17-06-2014, 256.41 , 267.23 , 255.35 , 265.33 
18-06-2014, 264.00 , 268.43 , 260.67 , 264.15 
19-06-2014, 264.70 , 266.83 , 259.54 , 260.55 
20-06-2014, 260.70 , 262.38 , 256.76 , 258.31 
23-06-2014, 258.40 , 262.45 , 256.70 , 260.02 
24-06-2014, 260.02 , 267.38 , 260.02 , 266.32 
25-06-2014, 266.40 , 270.43 , 264.72 , 269.19 
26-06-2014, 270.00 , 271.76 , 263.95 , 265.26 
27-06-2014, 265.55 , 266.99 , 262.80 , 263.89 
30-06-2014, 265.00 , 270.70 , 264.55 , 268.63 
01-07-2014, 269.90 , 270.90 , 267.65 , 268.02 
02-07-2014, 270.01 , 272.90 , 269.23 , 270.23 
03-07-2014, 270.00 , 272.05 , 267.73 , 269.62 
04-07-2014, 270.10 , 271.47 , 266.01 , 269.81 
07-07-2014, 269.71 , 271.38 , 267.50 , 268.47 
08-07-2014, 268.30 , 269.70 , 256.00 , 257.52 
09-07-2014, 259.00 , 261.49 , 254.55 , 258.23 
10-07-2014, 258.32 , 265.20 , 250.50 , 254.57 
11-07-2014, 253.15 , 254.37 , 241.20 , 242.52 
14-07-2014, 242.00 , 244.09 , 236.64 , 241.10 
15-07-2014, 242.71 , 252.49 , 242.71 , 251.76 
16-07-2014, 253.80 , 258.64 , 253.60 , 257.36 
17-07-2014, 255.70 , 262.29 , 253.31 , 260.23 
18-07-2014, 258.16 , 258.50 , 253.76 , 256.25 
21-07-2014, 256.10 , 258.20 , 251.26 , 252.32 
22-07-2014, 252.80 , 254.90 , 250.35 , 252.42 
23-07-2014, 254.20 , 257.30 , 251.70 , 254.04 
24-07-2014, 254.90 , 257.10 , 253.01 , 255.71 
25-07-2014, 254.25 , 256.70 , 248.31 , 250.05 
28-07-2014, 250.52 , 253.20 , 247.50 , 248.96 
30-07-2014, 249.10 , 250.67 , 243.03 , 246.95 
31-07-2014, 245.70 , 248.20 , 243.40 , 243.93 
01-08-2014, 241.50 , 248.50 , 241.00 , 243.72 
04-08-2014, 245.30 , 246.90 , 244.09 , 246.14 
05-08-2014, 247.65 , 248.40 , 244.15 , 247.39 
06-08-2014, 245.50 , 246.47 , 242.11 , 242.63 
07-08-2014, 241.50 , 244.90 , 240.53 , 243.61 
08-08-2014, 241.20 , 244.54 , 239.00 , 241.79 
11-08-2014, 243.00 , 243.99 , 240.50 , 241.45 
12-08-2014, 242.00 , 243.89 , 240.20 , 242.91 
13-08-2014, 242.50 , 243.63 , 235.25 , 236.90 
14-08-2014, 238.10 , 238.35 , 235.01 , 236.25 
18-08-2014, 235.50 , 242.93 , 235.40 , 242.12 
19-08-2014, 243.42 , 246.20 , 242.93 , 244.23 
20-08-2014, 244.50 , 244.83 , 240.85 , 241.48 
21-08-2014, 241.40 , 247.69 , 241.01 , 246.76 
22-08-2014, 247.98 , 254.90 , 247.98 , 252.47 
25-08-2014, 253.00 , 257.74 , 249.17 , 250.62 
26-08-2014, 249.99 , 250.90 , 246.52 , 249.60 
27-08-2014, 251.01 , 253.52 , 247.40 , 250.50 
28-08-2014, 251.20 , 252.38 , 245.30 , 246.07 
01-09-2014, 247.70 , 251.70 , 247.29 , 250.43 
02-09-2014, 251.71 , 253.40 , 250.40 , 252.20 
03-09-2014, 252.29 , 252.93 , 249.34 , 250.50 
04-09-2014, 250.60 , 250.90 , 247.60 , 248.62 
05-09-2014, 249.10 , 253.00 , 248.61 , 251.57 
08-09-2014, 253.72 , 257.20 , 252.79 , 256.59 
09-09-2014, 256.70 , 258.99 , 255.20 , 256.73 
10-09-2014, 254.90 , 256.29 , 252.56 , 254.99 
11-09-2014, 256.33 , 260.89 , 256.33 , 260.31 
12-09-2014, 260.50 , 264.10 , 258.75 , 263.04 
15-09-2014, 261.38 , 264.39 , 259.45 , 262.33 
16-09-2014, 262.90 , 264.40 , 255.00 , 256.31 
17-09-2014, 258.34 , 258.80 , 253.70 , 256.23 
18-09-2014, 255.40 , 262.80 , 254.40 , 262.04 
19-09-2014, 262.60 , 263.19 , 255.50 , 256.80 
22-09-2014, 255.10 , 262.50 , 254.23 , 260.15 
23-09-2014, 260.99 , 262.47 , 254.91 , 255.62 
24-09-2014, 255.04 , 257.32 , 245.57 , 248.63 
25-09-2014, 249.50 , 249.99 , 236.23 , 237.77 
26-09-2014, 235.99 , 246.01 , 235.01 , 244.52 
29-09-2014, 245.10 , 247.80 , 242.60 , 244.97 
30-09-2014, 243.60 , 247.60 , 242.03 , 244.57 
01-10-2014, 244.50 , 245.40 , 241.22 , 242.34 
07-10-2014, 240.46 , 242.35 , 235.93 , 236.64 
08-10-2014, 234.60 , 241.98 , 234.60 , 241.13 
09-10-2014, 242.60 , 249.85 , 242.60 , 247.96 
10-10-2014, 245.48 , 249.32 , 243.32 , 245.12 
13-10-2014, 243.70 , 249.44 , 243.12 , 248.54 
14-10-2014, 250.46 , 254.40 , 249.24 , 252.35 
15-10-2014, 252.35 , 252.35 , 252.35 , 252.35 
16-10-2014, 250.02 , 255.48 , 245.24 , 246.64 
